movielens_id,movie_name,genre
6807,Monty Python's The Meaning of Life (1983),Comedy
6808,Where Eagles Dare (1968),Action|Adventure|War
6809,Tightrope (1984),Thriller
6810,Sleeping with the Enemy (1991),Drama|Thriller
6812,"Rookie, The (1990)",Action|Comedy|Thriller
6813,"Ghost and Mr. Chicken, The (1966)",Comedy|Romance
6814,City Heat (1984),Action|Comedy
6815,Into the Night (1985),Action|Comedy|Drama|Thriller
6816,Three O'Clock High (1987),Comedy
6817,"White Hunter, Black Heart (1990)",Adventure|Drama
6818,Come and See (Idi i smotri) (1985),Drama|War
6819,"Rage in Harlem, A (1991)",Crime
6820,Ginger Snaps (2000),Drama|Horror|Thriller
6821,More American Graffiti (1979),Comedy
6822,"Ballad of Little Jo, The (1993)",Drama|Western
6823,Under Suspicion (1992),Crime|Drama|Thriller
6824,Ruby (1992),Crime|Drama
6825,"Reluctant Astronaut, The (1967)",Comedy
6826,"Shakiest Gun in the West, The (1968)",Comedy|Western
6827,It's Pat (1994),Comedy
6828,"Sunday in the Country, A (Un dimanche à la campagne) (1984)",Drama
6830,Sudden Fear (1952),Film-Noir|Horror|Thriller
6832,Regarding Henry (1991),Drama
6833,"Debut, The (2000)",Comedy|Drama
6834,Wilder Napalm (1993),Comedy|Fantasy|Romance
6835,Alien Contamination (1980),Action|Horror|Sci-Fi
6838,Once in the Life (2000),Crime|Drama
6839,All I Want (Try Seventeen) (2002),Comedy|Drama|Romance
6840,"Hospital, The (1971)",Comedy|Drama
6841,Article 99 (1992),Comedy|Drama
6842,Images (1972),Drama|Fantasy|Horror
6843,Eureka (1986),Drama
6844,Oleanna (1994),Drama
6845,Chattahoochee (1989),Drama
6846,Tough Guys Don't Dance (1987),Drama
6849,Scrooge (1970),Drama|Fantasy|Musical
6850,Leap of Faith (1992),Comedy|Drama
6851,"Gas, Food, Lodging (1992)",Drama|Romance
6852,In Cold Blood (1967),Crime|Drama
6854,"Bedford Incident, The (1965)",Drama|Thriller|War
6855,"Murderous Maids (Blessures assassines, Les) (2000)",Drama
6856,Yankee Doodle Dandy (1942),Drama|Musical
6857,Ninja Scroll (Jûbei ninpûchô) (1995),Action|Adventure|Animation|Fantasy
6858,Knife in the Water (Nóz w wodzie) (1962),Drama
6859,"Devil and Daniel Webster, The (All That Money Can Buy) (1941)",Drama|Fantasy
6860,Mobsters (1991),Crime|Drama
6862,Out of Time (2003),Crime|Drama|Thriller
6863,School of Rock (2003),Comedy|Musical
6864,"Concert for George, The (2003)",Documentary|Musical
6865,"Event, The (2003)",Drama
6866,Nine Dead Gay Guys (2003),Comedy|Crime
6867,"Station Agent, The (2003)",Comedy|Drama
6868,Wonderland (2003),Crime|Drama|Mystery|Thriller
6869,Bus 174 (Ônibus 174) (2002),Crime|Documentary
6870,Mystic River (2003),Crime|Drama|Mystery
6871,Good Boy! (2003),Children|Comedy|Sci-Fi
6872,"House of the Dead, The (2003)",Action|Horror
6873,Intolerable Cruelty (2003),Comedy|Romance
6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller
6876,"Flower of Evil, The (Fleur du mal, La) (2003)",Drama
6877,Girls Will Be Girls (2003),Comedy
6878,"Porn Theater (Chatte à deux têtes, La) (2002)",Drama
6879,Runaway Jury (2003),Drama|Thriller
6880,"Texas Chainsaw Massacre, The (2003)",Horror
6881,Pieces of April (2003),Comedy|Drama
6882,Returner (Ritaanaa) (2002),Action|Adventure|Sci-Fi
6883,Sylvia (2003),Drama|Romance
6884,Veronica Guerin (2003),Crime|Drama|Thriller
6885,In the Cut (2003),Crime|Drama|Mystery|Romance|Thriller
6886,Beyond Borders (2003),Drama|Romance|War
6887,Radio (2003),Drama
6888,Scary Movie 3 (2003),Comedy|Horror
6889,Brother Bear (2003),Adventure|Animation|Children
6890,Elephant (2003),Drama
6891,Gypsy 83 (2001),Drama
6892,"Singing Detective, The (2003)",Comedy|Drama|Musical|Mystery
6893,"Italian Job, The (1969)",Action|Comedy|Crime
6894,Impulse (1984),Mystery|Sci-Fi|Thriller
6895,Normal (2003),Drama
6897,Unconditional Love (2002),Comedy|Drama
6898,Sweet Sixteen (2002),Drama
6899,Alien from L.A. (1988),Sci-Fi
6900,Black Sunday (1977),Action|Drama|Thriller
6901,Men of Respect (1991),Crime|Drama|Thriller
6902,Interstate 60 (2002),Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller
6908,"Black Scorpion, The (1957)",Sci-Fi
6909,"Eye, The (Gin gwai) (Jian gui) (2002)",Thriller
6910,Kronos (a.k.a. Captain Kronos: Vampire Hunter) (1973),Horror
6911,"Jolson Story, The (1946)",Musical
6912,You'll Never Get Rich (1941),Comedy|Musical|Romance
6913,Frankenstein and the Monster from Hell (1974),Horror
6914,Preaching to the Perverted (1997),Comedy|Drama
6917,Promised Land (1987),Drama
6918,"Unvanquished, The (Aparajito) (1957)",Drama
6919,"Hired Hand, The (1971)",Western
6920,"Cercle Rouge, Le (Red Circle, The) (1970)",Crime|Thriller
6921,Man of Marble (Czlowiek z Marmuru) (1977),Drama
6923,Sherlock Holmes and the Voice of Terror (1942),Crime|Mystery|War
6924,Sherlock Holmes Faces Death (1943),Crime|Mystery
6925,Sherlock Holmes in Washington (1943),Crime|Mystery
6926,"Solid Gold Cadillac, The (1956)",Comedy
6927,"Human Stain, The (2003)",Drama|Romance|Thriller
6932,Shattered Glass (2003),Crime|Drama
6934,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
6936,Elf (2003),Children|Comedy|Fantasy
6939,Gloomy Sunday (Ein Lied von Liebe und Tod) (1999),Drama|Romance
6940,In My Skin (Dans ma Peau) (2002),Drama
6942,Love Actually (2003),Comedy|Drama|Romance
6944,Father of the Bride (1991),Comedy
6945,My Architect: A Son's Journey (2003),Documentary
6946,Looney Tunes: Back in Action (2003),Action|Animation|Children|Fantasy
6947,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War
6948,Tupac: Resurrection (2003),Documentary
6950,"Missing, The (2003)",Adventure|Thriller|Western
6951,"Cat in the Hat, The (2003)",Children|Comedy
6952,Gothika (2003),Horror|Thriller
6953,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller
6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",Comedy|Crime|Drama|Mystery|Romance
6956,Blue Gate Crossing (Lan se da men) (2002),Drama|Romance
6957,Bad Santa (2003),Comedy|Crime
6958,"Haunted Mansion, The (2003)",Children|Comedy|Fantasy|Horror
6959,Timeline (2003),Action|Adventure|Sci-Fi
6960,Marquis (1989),Drama
6961,Damage (Fatale) (1992),Drama
6966,Darkman (1990),Action|Crime|Fantasy|Sci-Fi|Thriller
6967,Dead of Night (1945),Horror|Mystery
6970,Desk Set (1957),Comedy|Romance
6971,Europa (Zentropa) (1991),Drama|Thriller
6973,Final Analysis (1992),Drama|Romance|Thriller
6974,"Freshman, The (1990)",Comedy|Crime
6975,Funny Games (1997),Drama|Horror|Thriller
6976,Tales from the Crypt (1972),Horror
6977,New Jack City (1991),Action|Crime|Drama
6978,Slacker (1991),Comedy|Drama
6979,WarGames (1983),Drama|Sci-Fi|Thriller
6980,Mr. Hobbs Takes a Vacation (1962),Comedy
6981,"Ordet (Word, The) (1955)",Drama
6982,Forbidden Games (Jeux interdits) (1952),Drama|War
6983,Jane Eyre (1944),Drama|Romance
6984,"Tale of Two Cities, A (1935)",Drama
6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama
6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",Crime|Fantasy|Horror
6989,Gorky Park (1983),Crime|Drama|Thriller
6990,"Great Train Robbery, The (a.k.a. First Great Train Robbery, The) (1979)",Action|Adventure|Comedy|Crime|Drama
6991,"Greystoke: The Legend of Tarzan, Lord of the Apes (1984)",Adventure|Drama|Romance
6992,Guarding Tess (1994),Comedy|Drama
6993,Hannah and Her Sisters (1986),Comedy|Drama|Romance
6994,"Hard Way, The (1991)",Action|Comedy
6995,Hercules in New York (1970),Action|Comedy|Fantasy
6996,Highlander II: The Quickening (1991),Action|Sci-Fi
6997,Hoffa (1992),Crime|Drama
6999,Housesitter (1992),Comedy|Romance
7000,Hudson Hawk (1991),Action|Adventure|Comedy
7001,Invasion of the Body Snatchers (1978),Horror|Mystery|Sci-Fi|Thriller
7002,Mindwalk (1990),Drama
7003,Kafka (1991),Comedy|Drama|Mystery|Sci-Fi|Thriller
7004,Kindergarten Cop (1990),Action|Comedy|Crime|Thriller
7005,King Ralph (1991),Comedy
7006,Knight Moves (1992),Mystery|Thriller
7007,"Last Boy Scout, The (1991)",Action|Comedy|Crime|Drama|Thriller
7008,Last Tango in Paris (Ultimo tango a Parigi) (1972),Drama|Romance
7009,Lorenzo's Oil (1992),Drama
7010,"Lover, The (Amant, L') (1992)",Drama|Romance
7011,"Bullfighter, The (Matador) (1986)",Comedy|Crime|Drama
7012,Mr. Destiny (1990),Comedy|Fantasy
7013,"Night of the Hunter, The (1955)",Drama|Film-Noir|Thriller
7014,Nowhere to Run (1993),Action|Romance
7015,Only the Lonely (1991),Comedy|Romance
7016,Over the Top (1987),Action|Drama
7017,Passenger 57 (1992),Action|Thriller
7018,Presumed Innocent (1990),Crime|Drama|Thriller
7019,Project X (1987),Comedy|Drama
7020,Proof (1991),Comedy|Drama|Romance
7021,Pure Luck (1991),Comedy|Crime
7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller
7023,"Wedding Banquet, The (Xi yan) (1993)",Comedy|Drama|Romance
7024,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",Drama
7025,"Midnight Clear, A (1992)",Drama|War
7026,Summer School (1987),Comedy
7027,Silverado (1985),Action|Western
7028,Quick Change (1990),Comedy|Crime
7029,Rabid (1977),Horror|Thriller
7030,Radio Flyer (1992),Drama
7031,"Real McCoy, The (1993)",Action|Crime|Drama|Thriller
7032,Revenge (1990),Drama|Romance|Thriller
7033,"Secret of My Succe$s, The (a.k.a. The Secret of My Success) (1987)",Comedy|Romance
7034,Show Me Love (Fucking Åmål) (1998),Drama|Romance
7035,Streets of Fire (1984),Action|Romance
7036,Teen Wolf (1985),Comedy|Fantasy
7037,High Heels (Tacones lejanos) (1991),Comedy|Drama
7038,Things You Can Tell Just by Looking at Her (2000),Drama|Romance
7039,Thunderheart (1992),Crime|Mystery|Thriller
7040,To Live and Die in L.A. (1985),Action|Crime|Drama|Thriller
7041,Trapped in Paradise (1994),Comedy|Crime
7042,Betty Blue (37°2 le matin) (1986),Drama|Romance
7043,Vivre sa vie: Film en douze tableaux (My Life to Live) (1962),Drama
7044,Wild at Heart (1990),Crime|Drama|Mystery|Romance|Thriller
7045,"Witches, The (1990)",Children|Fantasy
7046,"Witches of Eastwick, The (1987)",Comedy|Fantasy|Horror|Thriller
7047,Year of the Dragon (1985),Action|Crime|Drama
7048,Nothing to Lose (1997),Action|Adventure|Comedy|Crime
7049,Flying Down to Rio (1933),Comedy|Musical|Romance
7050,Follow the Fleet (1936),Comedy|Musical|Romance
7051,"What's New, Pussycat (1965)",Comedy
7052,Mary of Scotland (1936),Drama
7053,Roberta (1935),Comedy|Musical|Romance
7054,Little Women (1949),Drama
7055,Swing Time (1936),Comedy|Musical|Romance
7056,"Public Enemy, The (1931)",Action|Crime|Drama
7057,"Midsummer Night's Dream, A (1935)",Comedy|Fantasy|Romance
7059,National Velvet (1944),Children|Drama
7060,Jesus Christ Superstar (1973),Drama|Musical
7061,Dark Victory (1939),Drama|Romance
7062,Birdman of Alcatraz (1962),Drama
7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)",Adventure|Drama
7064,Beauty and the Beast (La belle et la bête) (1946),Drama|Fantasy
7066,"Blue Kite, The (Lan feng zheng) (1993)",Drama
7067,Juliet of the Spirits (Giulietta degli spiriti) (1965),Comedy|Drama|Fantasy|Romance
7068,Last Year at Marienbad (L'Année dernière à Marienbad) (1961),Drama|Mystery|Romance
7069,"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",Drama
7070,Red River (1948),Action|Adventure|Western
7071,"Woman Under the Influence, A (1974)",Drama
7072,Stagecoach (1939),Action|Drama|Romance|Western
7073,"Shot in the Dark, A (1964)",Comedy|Crime|Mystery
7074,"Navigator, The (1924)",Comedy
7075,"Court Jester, The (1956)",Adventure|Comedy|Musical
7076,Bullitt (1968),Action|Crime|Drama|Thriller
7077,Way Down East (1920),Drama|Romance
7078,Jezebel (1938),Drama
7079,"Hunchback of Notre Dame, The (1939)",Drama
7080,42nd Street (1933),Drama|Musical|Romance
7081,I'm No Angel (1933),Comedy
7082,That Touch of Mink (1962),Comedy|Romance
7083,Sweet Dreams (1985),Drama
7084,"Play It Again, Sam (1972)",Comedy|Romance
7085,Send Me No Flowers (1964),Comedy|Romance
7086,Pygmalion (1938),Comedy|Drama
7087,"Passage to India, A (1984)",Adventure|Drama
7088,Black Orpheus (Orfeu Negro) (1959),Drama|Romance
7089,Amarcord (1973),Comedy|Drama
7090,Hero (Ying xiong) (2002),Action|Adventure|Drama
7091,Horse Feathers (1932),Comedy
7092,Anna Karenina (1935),Drama|Romance
7093,"Front Page, The (1974)",Comedy
7095,Looking for Mr. Goodbar (1977),Drama
7097,"Girl From Paris, A (hirondelle a fait le printemps, Une) (2001)",Comedy|Drama
7098,Seven Days to Noon (1950),Drama|Thriller
7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),Adventure|Animation|Drama|Fantasy|Sci-Fi
7100,CrissCross (1992),Drama
7101,Doc Hollywood (1991),Comedy|Romance
7102,Dragnet (1987),Comedy|Crime|Drama
7103,Madhouse (1990),Comedy
7104,1941 (1979),Comedy|War
7105,"Shot at Glory, A (2000)",Drama
7106,Black and White in Color (Noirs et blancs en couleur) (1976),Drama|War
7107,Foul Play (1978),Comedy|Thriller
7108,Crime Story (Zhong an zu) (1993),Action|Crime|Drama
7109,Beyond the Clouds (Al di là delle nuvole) (1996),Drama|Romance
7110,Blind Beast (Môjuu) (1969),Drama|Thriller
7111,Ryan's Daughter (1970),Drama|Romance
7112,Accident (1967),Crime|Drama
7113,Cabeza de Vaca (1991),Action|Adventure
7114,"Collector, The (1965)",Drama|Horror|Thriller
7115,Deep Red (Profondo rosso) (1975),Horror|Mystery|Thriller
7116,Diabolique (Les diaboliques) (1955),Horror|Mystery|Thriller
7117,Leprechaun (1993),Comedy|Horror
7118,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa) (1987),Animation|Drama|Sci-Fi|War
7119,Crazy People (1990),Comedy
7120,DarkWolf (2003),Horror
7121,Adam's Rib (1949),Comedy|Romance
7122,King of Hearts (1966),Comedy|Drama|War
7123,Naked Lunch (1991),Drama|Fantasy|Mystery|Sci-Fi
7124,Grass (1999),Documentary
7126,"Killing of a Chinese Bookie, The (1976)",Comedy|Crime|Drama|Film-Noir|Musical
7127,Run (1991),Action|Drama|Thriller
7128,Things to Come (1936),Sci-Fi
7130,Darling (1965),Drama
7131,"Summer Place, A (1959)",Drama
7132,"Night at the Opera, A (1935)",Comedy|Musical|Romance
7133,Metalstorm: The Destruction of Jared-Syn (1983),Action|Adventure|Sci-Fi
7134,"Element of Crime, The (Forbrydelsens Element) (1984)",Drama|Thriller
7135,Shoot the Piano Player (Tirez sur le pianiste) (1960),Crime|Drama|Romance|Thriller
7136,Stolen Kisses (Baisers volés) (1968),Comedy|Drama|Romance
7137,"Cooler, The (2003)",Comedy|Drama|Romance
7138,"Bonaerense, El (2002)",Action|Drama
7139,In America (2002),Drama|Romance
7142,Honey (2003),Drama|Romance
7143,"Last Samurai, The (2003)",Action|Adventure|Drama|War
7147,Big Fish (2003),Drama|Fantasy|Romance
7148,Love Don't Cost a Thing (2003),Drama|Romance
7149,Something's Gotta Give (2003),Comedy|Drama|Romance
7150,Stuck on You (2003),Comedy
7151,Girl with a Pearl Earring (2003),Drama|Romance
7152,"Statement, The (2003)",Drama|Thriller
7153,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
7154,Mona Lisa Smile (2003),Drama|Romance
7155,Calendar Girls (2003),Comedy
7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary|War
7157,"Hebrew Hammer, The (2003)",Comedy
7158,House of Sand and Fog (2003),Drama
7159,Two Men Went to War (2003),Comedy|War
7160,Monster (2003),Crime|Drama
7161,Cheaper by the Dozen (2003),Children|Comedy
7162,Cold Mountain (2003),Drama|Romance|War
7163,Paycheck (2003),Action|Sci-Fi|Thriller
7164,Peter Pan (2003),Action|Adventure|Children|Fantasy
7166,"Young Black Stallion, The (2003)",Adventure|Children|Drama
7167,Japanese Story (2003),Drama
7168,Secret Things (Choses secrètes) (2002),Drama
7169,Chasing Liberty (2004),Comedy|Romance
7170,My Baby's Daddy (2004),Comedy
7172,Distant (Uzak) (2002),Drama
7173,Along Came Polly (2004),Comedy|Romance
7175,Torque (2004),Action|Crime
7176,Crimson Gold (Talaye sorgh) (2003),Drama
7177,Osama (2003),Drama
7178,"Great Gatsby, The (1974)",Drama
7179,Wuthering Heights (1992),Drama|Romance
7180,Odds Against Tomorrow (1959),Crime|Drama|Thriller
7181,Ship of Fools (1965),Drama
7182,Lord Love a Duck (1966),Comedy
7183,There's a Girl in My Soup (1970),Comedy
7184,This Property is Condemned (1966),Drama|Romance
7185,Real Men (1987),Comedy|Sci-Fi
7186,Once Upon a Crime... (1992),Comedy|Mystery
7188,Buster (1988),Comedy|Crime
7191,Blame It on the Bellboy (1992),Comedy
7192,Only the Strong (1993),Action
7193,"Adventures of Ford Fairlane, The (1990)",Action|Comedy
7194,Bonjour tristesse (1958),Drama
7195,"Enforcer, The (1951)",Crime|Drama|Film-Noir
7196,"Men, The (1950)",Drama
7197,Ransom (a.k.a. The Terrorists) (1975),Crime|Thriller
7198,"Pick-up Artist, The (1987)",Comedy|Romance
7200,"Court-Martial of Billy Mitchell, The (1955)",Drama|War
7201,Crime Spree (2003),Comedy|Crime
7202,Beyond Re-Animator (2003),Horror
7205,"Wind and the Lion, The (1975)",Adventure
7206,Mon Oncle (My Uncle) (1958),Comedy
7207,Where the Boys Are (1960),Comedy
7208,Dr. Jekyll and Mr. Hyde (1941),Drama|Horror
7209,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) (1953)",Comedy
7210,My Darling Clementine (1946),Western
7211,People Will Talk (1951),Comedy|Romance
7212,I Was a Male War Bride (1949),Comedy|Romance
7215,To Have and Have Not (1944),Adventure|Drama|Romance|Thriller|War
7216,High Sierra (1941),Crime|Drama|Film-Noir|Thriller
7217,Dark Passage (1947),Crime|Drama|Film-Noir|Romance|Thriller
7218,"Ox-Bow Incident, The (1943)",Drama|Western
7219,They Drive by Night (1940),Drama
7221,Platinum Blonde (1931),Comedy|Romance
7222,Reefer Madness (a.k.a. Tell Your Children) (1938),Comedy|Drama
7223,D.O.A. (1950),Drama|Film-Noir|Mystery
7225,Pumping Iron (1977),Documentary
7226,No Good Deed (a.k.a. The House on Turk Street) (2002),Crime|Drama|Thriller
7227,"Trouble with Angels, The (1966)",Comedy
7228,Cool World (1992),Animation|Comedy|Fantasy
7229,Money for Nothing (1993),Comedy|Crime
7230,"Silencers, The (1966)",Action|Comedy
7231,"Where Angels Go, Trouble Follows (1968)",Comedy
7233,My Letter to George (Mesmerized) (1986),Drama
7234,"Strada, La (1954)",Drama
7235,Ichi the Killer (Koroshiya 1) (2001),Action|Comedy|Crime|Drama|Horror|Thriller
7236,"Boy and His Dog, A (1975)",Sci-Fi
7237,"Last Tycoon, The (1976)",Drama|Romance
7238,Ashes and Diamonds (Popiól i diament) (1958),Drama|War
7239,Marooned (1969),Drama|Sci-Fi
7240,King David (1985),Action|Drama|War
7241,Kanal (1957),Drama|War
7247,Chitty Chitty Bang Bang (1968),Adventure|Children|Comedy|Fantasy|Musical
7248,"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)",Action|Adventure|Drama|War
7249,Plaza Suite (1971),Comedy
7250,"Out of Towners, The (1970)",Comedy
7251,Where the Day Takes You (1992),Drama
7252,"Three Stooges in Orbit, The (1962)",Comedy|Sci-Fi
7253,It (1927),Comedy|Romance
7254,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller
7255,Win a Date with Tad Hamilton! (2004),Comedy|Romance
7256,Touching the Void (2003),Adventure|Documentary
7257,"Big Bounce, The (2004)",Comedy|Crime|Thriller
7258,"Perfect Score, The (2004)",Comedy|Crime
7259,You Got Served (2004),Drama|Musical
7260,Latter Days (2003),Comedy|Drama|Romance
7261,Barbershop 2: Back in Business (2004),Comedy
7262,Catch That Kid (2004),Action|Adventure|Children|Comedy|Crime
7263,Miracle (2004),Drama
7264,An Amazing Couple (2002),Comedy|Romance
7265,"Dreamers, The (2003)",Drama
7266,"Lost Skeleton of Cadavra, The (2002)",Comedy|Horror|Sci-Fi
7270,Sleep with Me (1994),Comedy|Drama|Romance
7271,Just Between Friends (1986),Drama
7272,Super Fly (Superfly) (1972),Action|Crime|Drama
7273,"Piece of the Action, A (1977)",Crime|Drama
7274,Let's Do It Again (1975),Comedy
7275,Uptown Saturday Night (1974),Comedy
7276,Hell's Kitchen (1998),Drama
7278,Daddy and Them (2001),Comedy|Drama
7279,"Wilby Conspiracy, The (1975)",Thriller
7280,Blacula (1972),Horror
7281,"Scream, Blacula, Scream! (1973)",Horror
7283,Swing Shift (1984),Drama
7284,Trespass (1992),Action|Crime|Thriller
7285,Thirteen (2003),Drama
7286,Simple Men (1992),Comedy|Drama
7293,50 First Dates (2004),Comedy|Romance
